OlinkID,AssayType,UniProt,Assay,Panel,Block,DataAnalysisRefID,BimodalDistribution,LODNPX,LODCount,LODMethod
OID20320,assay,Q16769,QPCT,Cardiometabolic,C,E70009,FALSE,-0.344962528639289,1116,lod_npx
OID20321,assay,O00584,RNASET2,Cardiometabolic,C,E70009,FALSE,-0.510561249658591,3302,lod_npx
OID20322,assay,P10451,SPP1,Cardiometabolic,C,E70009,FALSE,-7.55267539787589,466,lod_npx
OID20323,assay,Q8NHL6,LILRB1,Cardiometabolic,C,E70009,FALSE,-3.3055985348463,2524,lod_npx
OID20324,assay,O75023,LILRB5,Cardiometabolic,C,E70009,FALSE,-3.87926285542368,290,lod_count
OID20325,assay,P18065,IGFBP2,Cardiometabolic,C,E70009,FALSE,-3.45075170697437,17832,lod_npx
OID20326,assay,P19957,PI3,Cardiometabolic,C,E70009,FALSE,-0.284899412859938,494,lod_npx
OID20327,assay,Q9HD89,RETN,Cardiometabolic,C,E70009,FALSE,-6.24306877542917,844,lod_npx
OID20328,assay,Q16663,CCL15,Cardiometabolic,C,E70009,FALSE,-4.45302747449327,1124,lod_npx
OID20329,assay,P24158,PRTN3,Cardiometabolic,C,E70009,FALSE,-2.17894537137501,9574,lod_npx
OID20330,assay,Q12884,FAP,Cardiometabolic,C,E70009,FALSE,-6.23653112545101,20256,lod_npx
OID20331,assay,P23284,PPIB,Cardiometabolic,C,E70009,FALSE,-2.09535677287232,1668,lod_npx
OID20332,assay,P39060,COL18A1,Cardiometabolic,C,E70009,FALSE,-3.56127518728274,2952,lod_npx
OID20333,assay,P04746,AMY2A,Cardiometabolic,C,E70009,FALSE,-3.4714062157383,3272,lod_npx
OID20334,assay,O15467,CCL16,Cardiometabolic,C,E70009,FALSE,-4.47621445956514,2100,lod_npx
OID20335,assay,P02452,COL1A1,Cardiometabolic,C,E70009,FALSE,-8.31377995035699,23844,lod_npx
OID20336,assay,Q13867,BLMH,Cardiometabolic,C,E70009,FALSE,-4.36123746605116,834,lod_npx
OID20337,assay,P42785,PRCP,Cardiometabolic,C,E70009,FALSE,-0.912680173793571,566,lod_npx
OID20338,assay,O75594,PGLYRP1,Cardiometabolic,C,E70009,FALSE,-6.96311315700322,816,lod_npx
OID20339,assay,P13987,CD59,Cardiometabolic,C,E70009,FALSE,-7.23449869705547,696,lod_npx
OID20340,assay,P19961,AMY2B,Cardiometabolic,C,E70009,FALSE,-5.01625548581446,734,lod_npx
OID20341,assay,P20062,TCN2,Cardiometabolic,C,E70009,FALSE,-8.15474875649915,456,lod_npx
OID20342,assay,P05121,SERPINE1,Cardiometabolic,C,E70009,FALSE,-6.74458328453562,182,lod_count
OID20343,assay,P43121,MCAM,Cardiometabolic,D,E70009,FALSE,-1.61501099713467,2750,lod_npx
OID20344,assay,P59665,DEFA1_DEFA1B,Cardiometabolic,D,E70009,FALSE,-2.21646311322375,42298,lod_npx
OID20345,assay,Q6EMK4,VASN,Cardiometabolic,D,E70009,FALSE,-4.78252906519432,1818,lod_npx
OID20346,assay,Q13508,ART3,Cardiometabolic,D,E70009,FALSE,-2.62624332218812,1636,lod_npx
OID20347,assay,Q96KN2,CNDP1,Cardiometabolic,D,E70009,FALSE,-5.61329215595242,4438,lod_npx
OID20348,assay,O95998,IL18BP,Cardiometabolic,D,E70009,FALSE,-5.76502586028587,2018,lod_npx
OID20349,assay,P00740,F9,Cardiometabolic,D,E70009,FALSE,-4.80271032377844,4980,lod_npx
OID20350,assay,P15144,ANPEP,Cardiometabolic,D,E70009,FALSE,-4.05158423141158,7892,lod_npx
OID20351,assay,A1L4H1,SSC5D,Cardiometabolic,D,E70009,FALSE,-1.99185387679847,11426,lod_npx
OID20352,assay,Q06033,ITIH3,Cardiometabolic,D,E70009,FALSE,-5.4988079040224,4554,lod_npx
OID20353,assay,P12830,CDH1,Cardiometabolic,D,E70009,FALSE,-0.935494075356119,23494,lod_npx
OID20354,assay,P13591,NCAM1,Cardiometabolic,D,E70009,FALSE,-5.69173062839783,3002,lod_npx
OID20355,assay,P18428,LBP,Cardiometabolic,D,E70009,FALSE,-1.88889456703322,6702,lod_npx
OID20356,assay,Q99650,OSMR,Cardiometabolic,D,E70009,FALSE,-2.89705942113652,1842,lod_npx
OID20357,assay,Q12794,HYAL1,Cardiometabolic,D,E70009,FALSE,-0.798201234314783,114012,lod_npx
OID20358,assay,P07339,CTSD,Cardiometabolic,D,E70009,FALSE,-3.16940893082157,4344,lod_npx
OID20359,assay,P24821,TNC,Cardiometabolic,D,E70009,FALSE,NA,NA,NA
OID20360,assay,Q86VB7,CD163,Cardiometabolic,D,E70009,FALSE,NA,NA,NA
OID20361,assay,Q14515,SPARCL1,Cardiometabolic,D,E70009,FALSE,-3.6470085637077,2696,lod_npx
OID20362,assay,P14543,NID1,Cardiometabolic,D,E70009,FALSE,-2.29263571537898,1438,lod_npx
OID20363,assay,P30530,AXL,Cardiometabolic,D,E70009,FALSE,-1.27312628804738,3068,lod_npx
OID20364,assay,P07478,PRSS2,Cardiometabolic,D,E70009,FALSE,-4.52826309964816,1228,lod_npx
OID20365,assay,Q9UBR2,CTSZ,Cardiometabolic,D,E70009,FALSE,-7.11546905360796,1000,lod_npx
OID20366,assay,O00533,CHL1,Cardiometabolic,D,E70009,FALSE,-1.90920701872091,8790,lod_npx
OID20367,assay,Q9BXJ1,C1QTNF1,Cardiometabolic,D,E70009,FALSE,-0.00887153684422515,150,lod_count
OID20368,assay,P35443,THBS4,Cardiometabolic,D,E70009,FALSE,-0.407906017671423,150,lod_count
OID20369,assay,P02786,TFRC,Cardiometabolic,D,E70009,FALSE,-4.49126283806768,3980,lod_npx
OID20370,assay,P10721,KIT,Cardiometabolic,D,E70009,FALSE,-1.1344948207889,790,lod_npx
OID20371,assay,Q07654,TFF3,Cardiometabolic,D,E70009,FALSE,-2.55642441517263,3040,lod_npx
OID20372,assay,P08709,F7,Cardiometabolic,D,E70009,FALSE,-0.304245685852554,936,lod_npx
OID20373,assay,Q99969,RARRES2,Cardiometabolic,D,E70009,FALSE,-4.28308028585699,1108,lod_npx
OID20374,assay,O95445,APOM,Cardiometabolic,D,E70009,FALSE,-4.00785834107103,2410,lod_npx
OID20375,assay,Q96H15,TIMD4,Cardiometabolic,D,E70009,FALSE,-3.14191854161577,3370,lod_npx
OID20376,assay,P05556,ITGB1,Cardiometabolic,D,E70009,FALSE,-4.14857165163908,2164,lod_npx
OID20377,assay,P08174,CD55,Cardiometabolic,D,E70009,FALSE,-2.48303622041091,666,lod_npx
OID20378,assay,P08571,CD14,Cardiometabolic,D,E70009,FALSE,-4.50886419229268,798,lod_npx
OID20379,assay,P16109,SELP,Cardiometabolic,D,E70009,FALSE,-1.16928861522002,7326,lod_npx
OID20380,assay,P15529,CD46,Cardiometabolic,D,E70009,FALSE,-2.6021377588703,462,lod_npx
OID20381,assay,P07359,GP1BA,Cardiometabolic,D,E70009,FALSE,-0.877630518660984,150,lod_count
OID20382,assay,Q15485,FCN2,Cardiometabolic,D,E70009,FALSE,-5.92187256901582,1302,lod_npx
OID20383,assay,P98160,HSPG2,Cardiometabolic,D,E70009,FALSE,-4.75588752848776,1646,lod_npx
OID20384,assay,Q15113,PCOLCE,Cardiometabolic,D,E70009,FALSE,-6.69309741940936,150,lod_count
OID20385,assay,P08887,IL6R,Cardiometabolic,D,E70009,FALSE,-4.45769614398499,8908,lod_npx
OID20386,assay,P00441,SOD1,Cardiometabolic,D,E70009,FALSE,-1.61583554977445,838,lod_npx
OID20387,assay,O75015,FCGR3B,Cardiometabolic,D,E70009,FALSE,-0.639372984496096,2548,lod_npx
OID20388,assay,P10646,TFPI,Cardiometabolic,D,E70009,FALSE,-1.71362067464098,462,lod_npx
OID20389,assay,Q16853,AOC3,Cardiometabolic,D,E70009,FALSE,-5.2601210783129,956,lod_npx
OID20390,assay,O14786,NRP1,Cardiometabolic,D,E70009,FALSE,-2.53703175470823,1520,lod_npx
OID20391,assay,P12318,FCGR2A,Cardiometabolic,D,E70009,FALSE,-3.40882855622594,2376,lod_npx
OID20392,assay,P80188,LCN2,Cardiometabolic,D,E70009,FALSE,-5.9312554830079,2614,lod_npx
OID20393,assay,P20023,CR2,Cardiometabolic,D,E70009,FALSE,-3.23734485963318,2206,lod_npx
OID20394,assay,Q9NZK5,ADA2,Cardiometabolic,D,E70009,FALSE,-1.98381494869611,1808,lod_npx
OID20395,assay,P55774,CCL18,Cardiometabolic,D,E70009,FALSE,0.30961895080602,752,lod_npx
OID20396,assay,P19320,VCAM1,Cardiometabolic,D,E70009,FALSE,-5.81830390311239,1996,lod_npx
OID20397,assay,Q9NPY3,CD93,Cardiometabolic,D,E70009,FALSE,-1.52470726209275,3948,lod_npx
OID20398,assay,P17936,IGFBP3,Cardiometabolic,D,E70009,FALSE,-4.72849555510596,2922,lod_npx
OID20399,assay,P36222,CHI3L1,Cardiometabolic,D,E70009,FALSE,-7.33457794636178,1890,lod_npx
OID20400,assay,P01034,CST3,Cardiometabolic,D,E70009,FALSE,-6.66457401912108,696,lod_npx
OID20401,assay,Q16627,CCL14,Cardiometabolic,D,E70009,FALSE,-5.91654909053865,12958,lod_npx
OID20402,assay,P04070,PROC,Cardiometabolic,D,E70009,FALSE,-2.66109920772268,1014,lod_npx
OID20403,assay,P03950,ANG,Cardiometabolic,D,E70009,FALSE,-3.43213679361584,716,lod_npx
OID20404,assay,Q9UGM5,FETUB,Cardiometabolic,D,E70009,FALSE,-2.54000311648701,2060,lod_npx
OID20405,assay,P49747,COMP,Cardiometabolic,D,E70009,FALSE,-4.67436705112085,25574,lod_npx
OID20406,assay,P27487,DPP4,Cardiometabolic,D,E70009,FALSE,-3.89589561241399,14176,lod_npx
OID20407,assay,Q9Y5C1,ANGPTL3,Cardiometabolic,D,E70009,FALSE,-3.11500504266988,26684,lod_npx
OID20408,assay,P41222,PTGDS,Cardiometabolic,D,E70009,FALSE,-8.03208853726776,2166,lod_npx
OID20409,assay,P00915,CA1,Cardiometabolic,D,E70009,FALSE,-4.43219068856964,3626,lod_npx
OID20410,assay,P06681,C2,Cardiometabolic,D,E70009,FALSE,-5.92715788423588,794,lod_npx
OID20411,assay,P05362,ICAM1,Cardiometabolic,D,E70009,FALSE,-5.87176883951319,720,lod_npx
OID20412,assay,P13501,CCL5,Cardiometabolic,D,E70009,FALSE,-3.57495354555479,6420,lod_npx
OID20413,assay,P24592,IGFBP6,Cardiometabolic,D,E70009,FALSE,-4.77787963240438,1464,lod_npx
OID20414,assay,Q12805,EFEMP1,Cardiometabolic,D,E70009,FALSE,-3.81185859084035,8154,lod_npx
OID20415,assay,P05451,REG1A,Cardiometabolic,D,E70009,FALSE,-6.15076459120348,778,lod_npx
OID20416,assay,Q92820,GGH,Cardiometabolic,D,E70009,FALSE,-5.27583501782567,1074,lod_npx
OID20417,assay,Q15582,TGFBI,Cardiometabolic,D,E70009,FALSE,0.627153804800545,1414,lod_npx
OID20418,assay,P01033,TIMP1,Cardiometabolic,D,E70009,FALSE,-6.00077229689026,524,lod_npx
OID20419,assay,P60568,IL2,Inflammation,A,E50010,FALSE,-1.26996508942272,3142,lod_npx
OID20420,assay,Q13651,IL10RA,Inflammation,A,E50010,FALSE,-0.137356300846189,9388,lod_npx
OID20421,assay,Q13219,PAPPA,Inflammation,A,E50010,FALSE,-1.95748068224204,3404,lod_npx
OID20422,assay,Q9UHF4,IL20RA,Inflammation,A,E50010,FALSE,1.79795195905106,3884,lod_npx
OID20423,assay,P63241,EIF5A,Inflammation,A,E50010,FALSE,-3.05634726085519,3108,lod_npx
OID20424,assay,P05412,JUN,Inflammation,A,E50010,FALSE,0.309114886821996,1356,lod_npx
OID20425,assay,Q96AX2,RAB37,Inflammation,A,E50010,FALSE,0.116783865866097,2842,lod_npx
OID20426,assay,P05112,IL4,Inflammation,A,E50010,FALSE,-4.86873064667393,2416,lod_npx
OID20427,assay,P01584,IL1B,Inflammation,A,E50010,FALSE,0.902919668918751,4950,lod_npx
OID20428,assay,O95760,IL33,Inflammation,A,E50010,FALSE,-3.12666808410857,7516,lod_npx
OID20429,assay,Q8NHJ6,LILRB4,Inflammation,A,E50010,FALSE,-3.92606679483243,3796,lod_npx
OID20430,assay,P35225,IL13,Inflammation,A,E50010,FALSE,-3.06837415425051,2482,lod_npx
OID20431,assay,P22301,IL10,Inflammation,A,E50010,FALSE,-3.78037160140718,2230,lod_npx
OID20432,assay,P27540,ARNT,Inflammation,A,E50010,FALSE,-0.858540496979984,546,lod_npx
OID20433,assay,O95379,TNFAIP8,Inflammation,A,E50010,FALSE,-2.38231993076912,1024,lod_npx
OID20434,assay,Q8WV07,LTO1,Inflammation,A,E50010,FALSE,-1.59282296817223,950,lod_npx
OID20435,assay,O43707,ACTN4,Inflammation,A,E50010,FALSE,0.944999461102405,6358,lod_npx
OID20436,assay,P28838,LAP3,Inflammation,A,E50010,FALSE,-4.59607530023482,1290,lod_npx
OID20437,assay,Q9NP70,AMBN,Inflammation,A,E50010,FALSE,-3.15110254762503,4048,lod_npx
OID20438,assay,Q6UXK5,LRRN1,Inflammation,A,E50010,FALSE,-2.88640038008573,3406,lod_npx
OID20439,assay,Q9HCU5,PREB,Inflammation,A,E50010,FALSE,-2.10917642214112,21686,lod_npx
OID20440,assay,Q13007,IL24,Inflammation,A,E50010,FALSE,0.460163733946338,4252,lod_npx
OID20441,assay,Q9UPV0,CEP164,Inflammation,A,E50010,FALSE,-4.93929297296689,2930,lod_npx
OID20442,assay,O60934,NBN,Inflammation,A,E50010,FALSE,-3.58939522298594,2148,lod_npx
OID20443,assay,Q96P31,FCRL3,Inflammation,A,E50010,FALSE,-0.972675567005231,3386,lod_npx
OID20444,assay,Q9Y478,PRKAB1,Inflammation,A,E50010,FALSE,-1.15158126663199,2604,lod_npx
OID20445,assay,Q8TCS8,PNPT1,Inflammation,A,E50010,FALSE,-4.40571954617191,4730,lod_npx
OID20446,assay,Q5T4W7,ARTN,Inflammation,A,E50010,FALSE,-3.54051911068622,10210,lod_npx
OID20447,assay,Q5R372,RABGAP1L,Inflammation,A,E50010,FALSE,-6.58404764638654,2744,lod_npx
OID20448,assay,Q969V3,NCLN,Inflammation,A,E50010,FALSE,-3.2231607887823,2876,lod_npx
OID20449,assay,Q8N6P7,IL22RA1,Inflammation,A,E50010,FALSE,-2.96712462711632,4420,lod_npx
OID20450,assay,P14784,IL2RB,Inflammation,A,E50010,FALSE,-1.8720426062723,5568,lod_npx
OID20451,assay,Q13459,MYO9B,Inflammation,A,E50010,FALSE,-4.94873367277183,2596,lod_npx
OID20452,assay,P19801,AOC1,Inflammation,A,E50010,FALSE,-3.42957095613875,6486,lod_npx
OID20453,assay,Q9NYY1,IL20,Inflammation,A,E50010,FALSE,-1.89401991833375,2118,lod_npx
OID20454,assay,P57771,RGS8,Inflammation,A,E50010,FALSE,-0.11735134063585,4074,lod_npx
OID20455,assay,P20809,IL11,Inflammation,A,E50010,FALSE,-2.32011010396833,1072,lod_npx
OID20456,assay,Q96PD4,IL17F,Inflammation,A,E50010,FALSE,-3.00634130997116,2670,lod_npx
OID20457,assay,O76038,SCGN,Inflammation,A,E50010,FALSE,-3.00031722369422,972,lod_npx
OID20458,assay,O95715,CXCL14,Inflammation,A,E50010,FALSE,-3.98578483229343,2700,lod_npx
OID20459,assay,Q03426,MVK,Inflammation,A,E50010,FALSE,-2.8635688666169,8064,lod_npx
OID20460,assay,O14904,WNT9A,Inflammation,A,E50010,FALSE,-6.41918721810678,398,lod_npx
OID20461,assay,P26951,IL3RA,Inflammation,A,E50010,FALSE,-3.00093939206432,6830,lod_npx
OID20462,assay,Q9Y3P8,SIT1,Inflammation,A,E50010,FALSE,-2.13171525310203,4872,lod_npx
OID20463,assay,Q96DB9,FXYD5,Inflammation,A,E50010,FALSE,-4.33153360310386,1838,lod_npx
OID20464,assay,P48061,CXCL12,Inflammation,A,E50010,FALSE,-3.83286039634409,2004,lod_npx
OID20465,assay,Q99748,NRTN,Inflammation,A,E50010,FALSE,1.31473257270583,1040,lod_npx
OID20466,assay,Q13574,DGKZ,Inflammation,A,E50010,FALSE,-3.00870882506721,2070,lod_npx
OID20467,assay,Q9Y2J8,PADI2,Inflammation,A,E50010,FALSE,0.485150437053365,5892,lod_npx
OID20468,assay,Q04759,PRKCQ,Inflammation,A,E50010,FALSE,-2.46730827101221,910,lod_npx
OID20469,assay,Q16552,IL17A,Inflammation,A,E50010,FALSE,-3.81902273414974,2174,lod_npx
OID20470,assay,Q12968,NFATC3,Inflammation,A,E50010,FALSE,-3.37496603575293,2624,lod_npx
OID20471,assay,Q14435,GALNT3,Inflammation,A,E50010,FALSE,-2.50351883629869,800,lod_npx
OID20472,assay,P05113,IL5,Inflammation,A,E50010,FALSE,-5.92493967082571,1260,lod_npx
OID20473,assay,P01375,TNF,Inflammation,A,E50010,FALSE,-2.10764733562247,1436,lod_npx
OID20474,assay,Q92844,TANK,Inflammation,A,E50010,FALSE,-7.63650210183015,2572,lod_npx
OID20475,assay,O43597,SPRY2,Inflammation,A,E50010,FALSE,-5.37366370178449,1758,lod_npx
OID20476,assay,P13693,TPT1,Inflammation,A,E50010,FALSE,-0.642992466577627,1386,lod_npx
OID20477,assay,Q9P0M4,IL17C,Inflammation,A,E50010,FALSE,-1.1820359606328,1494,lod_npx
OID20478,assay,Q7Z739,YTHDF3,Inflammation,A,E50010,FALSE,-3.71897457946175,1586,lod_npx
OID20479,assay,P42768,WAS,Inflammation,A,E50010,FALSE,-7.57965112829724,2788,lod_npx
OID20480,assay,Q96RJ3,TNFRSF13C,Inflammation,A,E50010,FALSE,3.28001817369967,766,lod_npx
OID20481,assay,Q8TAD2,IL17D,Inflammation,A,E50010,FALSE,-3.39760199238292,14272,lod_npx
OID20482,assay,Q7Z6M3,MILR1,Inflammation,A,E50010,FALSE,-1.95489167925999,1446,lod_npx
OID20483,assay,P30048,PRDX3,Inflammation,A,E50010,FALSE,-2.17310604512106,490,lod_npx
OID20484,assay,Q05084,ICA1,Inflammation,A,E50010,FALSE,-0.118289179421424,23938,lod_npx
OID20485,assay,P51617,IRAK1,Inflammation,A,E50010,FALSE,-2.93366433661117,1342,lod_npx
OID20486,assay,P42701,IL12RB1,Inflammation,A,E50010,FALSE,-2.5529751723285,3570,lod_npx
OID20487,assay,Q9HB29,IL1RL2,Inflammation,A,E50010,FALSE,-2.8205627482994,2726,lod_npx
OID20488,assay,P01583,IL1A,Inflammation,A,E50010,FALSE,-4.36414200705295,3074,lod_npx
OID20489,assay,P32456,GBP2,Inflammation,A,E50010,FALSE,-3.90543290316762,1570,lod_npx
OID20490,assay,P12034,FGF5,Inflammation,A,E50010,FALSE,-2.80374646284166,1056,lod_npx
OID20491,assay,P09919,CSF3,Inflammation,A,E50010,FALSE,-4.27280685335738,818,lod_npx
OID20492,assay,Q9BXJ7,AMN,Inflammation,A,E50010,FALSE,-1.25131283482616,2478,lod_npx
OID20493,assay,P18564,ITGB6,Inflammation,A,E50010,FALSE,0.23450750713084,7716,lod_npx
OID20494,assay,P01591,JCHAIN,Inflammation,A,E50010,FALSE,2.25320710820092,776,lod_npx
OID20495,assay,P01579,IFNG,Inflammation,A,E50010,FALSE,2.21257623308916,372,lod_npx
OID20496,assay,Q13291,SLAMF1,Inflammation,A,E50010,FALSE,-3.13459298917608,1426,lod_npx
OID20497,assay,Q8N8S7,ENAH,Inflammation,A,E50010,FALSE,-2.4664001626973,1846,lod_npx
OID20498,assay,Q13261,IL15RA,Inflammation,A,E50010,FALSE,0.16368168153177,4316,lod_npx
OID20500,assay,P09874,PARP1,Inflammation,B,E50010,FALSE,-0.03450180935146,63406,lod_npx
OID20501,assay,Q0Z7S8,FABP9,Inflammation,B,E50010,FALSE,0.843231706134818,150,lod_count
OID20502,assay,P78362,SRPK2,Inflammation,B,E50010,FALSE,-5.65321075138264,800,lod_npx
OID20503,assay,P09038,FGF2,Inflammation,B,E50010,FALSE,-4.00673679310925,5302,lod_npx
OID20504,assay,O43736,ITM2A,Inflammation,B,E50010,FALSE,-2.93864996439398,7518,lod_npx
OID20505,assay,O14867,BACH1,Inflammation,B,E50010,FALSE,-3.10937633261782,7802,lod_npx
OID20506,assay,Q8IU57,IFNLR1,Inflammation,B,E50010,FALSE,-3.17160110389226,15820,lod_npx
OID20507,assay,Q12933,TRAF2,Inflammation,B,E50010,FALSE,-3.66105940076454,19874,lod_npx
OID20508,assay,Q06520,SULT2A1,Inflammation,B,E50010,FALSE,-1.97289570379493,13418,lod_npx
OID20509,assay,O60575,SPINK4,Inflammation,B,E50010,FALSE,-5.92218384141768,3398,lod_npx
OID20510,assay,Q9Y5A7,NUB1,Inflammation,B,E50010,FALSE,-1.12049107408685,7718,lod_npx
OID20511,assay,O60542,PSPN,Inflammation,B,E50010,FALSE,-0.0309134527275625,63746,lod_npx
OID20512,assay,P30838,ALDH3A1,Inflammation,B,E50010,FALSE,-0.937336627154651,1232,lod_npx
OID20513,assay,O43521-2,BCL2L11,Inflammation,B,E50010,FALSE,NA,NA,NA
OID20514,assay,O60880,SH2D1A,Inflammation,B,E50010,FALSE,-0.524588803074792,2042,lod_npx
OID20515,assay,Q12778,FOXO1,Inflammation,B,E50010,FALSE,-5.0773548867296,4366,lod_npx
OID20516,assay,Q7L8A9,VASH1,Inflammation,B,E50010,FALSE,-3.96575261418005,2894,lod_npx
OID20517,assay,P55957,BID,Inflammation,B,E50010,FALSE,NA,NA,NA
OID20519,assay,Q6UB28,METAP1D,Inflammation,B,E50010,FALSE,-2.22642966212521,5522,lod_npx
OID20520,assay,P01903,HLA-DRA,Inflammation,B,E50010,FALSE,-3.12855484356624,3532,lod_npx
OID20521,assay,Q92609,TBC1D5,Inflammation,B,E50010,FALSE,-2.53061142997375,4350,lod_npx
OID20522,assay,P01588,EPO,Inflammation,B,E50010,FALSE,0.485514809079307,1433446,lod_npx
OID20523,assay,P80098,CCL7,Inflammation,B,E50010,FALSE,-4.96267905878175,8264,lod_npx
OID20524,assay,Q9UN19,DAPP1,Inflammation,B,E50010,FALSE,-4.551155641761,1648,lod_npx
OID20525,assay,Q9UNE0,EDAR,Inflammation,B,E50010,FALSE,-2.68506003660954,5498,lod_npx
OID20526,assay,Q9C035,TRIM5,Inflammation,B,E50010,FALSE,-6.19341894769465,986,lod_npx
OID20527,assay,Q8N608,DPP10,Inflammation,B,E50010,FALSE,-0.449054253972466,5916,lod_npx
OID20528,assay,P23229,ITGA6,Inflammation,B,E50010,FALSE,-0.540024726078937,9954,lod_npx
OID20529,assay,Q6DN72,FCRL6,Inflammation,B,E50010,FALSE,-1.70921417842579,2966,lod_npx
OID20530,assay,P33241,LSP1,Inflammation,B,E50010,FALSE,-0.69393467767193,9086,lod_npx
OID20531,assay,Q9UNK0,STX8,Inflammation,B,E50010,FALSE,-1.58019865411417,55576,lod_npx
OID20532,assay,P13747,HLA-E,Inflammation,B,E50010,FALSE,-1.8054798278508,8488,lod_npx
OID20533,assay,P19474,TRIM21,Inflammation,B,E50010,FALSE,-0.00452042057290569,844,lod_npx
OID20534,assay,O75475,PSIP1,Inflammation,B,E50010,FALSE,-3.49285749653295,2908,lod_npx
OID20535,assay,P13232,IL7,Inflammation,B,E50010,FALSE,-2.58930729777937,494,lod_npx
OID20536,assay,Q8IVG5,SAMD9L,Inflammation,B,E50010,FALSE,0.632981917757544,978,lod_npx
OID20537,assay,Q96LC7,SIGLEC10,Inflammation,B,E50010,FALSE,-5.93299973633185,918,lod_npx
OID20538,assay,B1AKI9,ISM1,Inflammation,B,E50010,FALSE,-1.60737690712021,9244,lod_npx
OID20539,assay,Q6ZMH5,SLC39A5,Inflammation,B,E50010,FALSE,-2.56773736344782,2168,lod_npx
OID20540,assay,P78410,BTN3A2,Inflammation,B,E50010,FALSE,-0.261129457500057,1574,lod_npx
OID20541,assay,P12872,MLN,Inflammation,B,E50010,FALSE,-2.22447973432257,3902,lod_npx
OID20542,assay,Q12765,SCRN1,Inflammation,B,E50010,FALSE,-0.146047465352855,2528,lod_npx
OID20543,assay,P58294,PROK1,Inflammation,B,E50010,FALSE,-5.39992329733337,946,lod_npx
OID20544,assay,Q9Y6K9,IKBKG,Inflammation,B,E50010,FALSE,-7.51025252032106,3234,lod_npx
OID20545,assay,O95644,NFATC1,Inflammation,B,E50010,FALSE,-3.04091862123455,1796,lod_npx
OID20546,assay,Q9Y258,CCL26,Inflammation,B,E50010,FALSE,-4.10628368796027,13974,lod_npx
OID20547,assay,Q8WTT0,CLEC4C,Inflammation,B,E50010,FALSE,-5.57179613845975,1860,lod_npx
OID20548,assay,Q3KPI0,CEACAM21,Inflammation,B,E50010,FALSE,-3.74106556423082,1834,lod_npx
OID20549,assay,Q9BT73,PSMG3,Inflammation,B,E50010,FALSE,-5.10531525337072,2074,lod_npx
OID20550,assay,P20849,COL9A1,Inflammation,B,E50010,FALSE,-4.77565862544661,2394,lod_npx
OID20551,assay,Q9HD26,GOPC,Inflammation,B,E50010,FALSE,-5.35173091189789,946,lod_npx
OID20552,assay,P52564,MAP2K6,Inflammation,B,E50010,FALSE,-1.75246789988579,19358,lod_npx
OID20553,assay,Q9H0P0,NT5C3A,Inflammation,B,E50010,FALSE,-5.2590423429998,3766,lod_npx
OID20554,assay,Q9NZN5,ARHGEF12,Inflammation,B,E50010,FALSE,-3.37959705308556,2892,lod_npx
OID20555,assay,P42575,CASP2,Inflammation,B,E50010,FALSE,-5.73403372783928,3164,lod_npx
OID20556,assay,Q9UHC6,CNTNAP2,Inflammation,B,E50010,FALSE,-6.44893176662774,1670,lod_npx
OID20557,assay,P45984,MAPK9,Inflammation,B,E50010,FALSE,-4.63614426023015,1424,lod_npx
OID20558,assay,P11274,BCR,Inflammation,B,E50010,FALSE,-5.2369079780628,2388,lod_npx
OID20559,assay,Q9UDT6,CLIP2,Inflammation,B,E50010,FALSE,-4.40082904063972,866,lod_npx
OID20560,assay,Q14242,SELPLG,Inflammation,B,E50010,FALSE,-5.34164802746979,6280,lod_npx
OID20561,assay,P78310,CXADR,Inflammation,B,E50010,FALSE,-3.10516411779732,1132,lod_npx
OID20562,assay,P40933,IL15,Inflammation,B,E50010,FALSE,-2.46625390674623,858,lod_npx
OID20563,assay,P05231,IL6,Inflammation,B,E50010,FALSE,-4.76015566543217,3110,lod_npx
OID20564,assay,P24071,FCAR,Inflammation,B,E50010,FALSE,-2.63946620043106,107714,lod_npx
OID20565,assay,Q01151,CD83,Inflammation,B,E50010,FALSE,-6.27499638020928,1084,lod_npx
OID20566,assay,O76036,NCR1,Inflammation,B,E50010,FALSE,-6.97068763749668,4826,lod_npx
OID20567,assay,P19878,NCF2,Inflammation,B,E50010,FALSE,-5.26634345109139,5554,lod_npx
OID20568,assay,P23582,NPPC,Inflammation,B,E50010,FALSE,-3.13157189655701,2808,lod_npx
OID20569,assay,Q9NRJ3,CCL28,Inflammation,B,E50010,FALSE,-6.53221237140498,1288,lod_npx
OID20570,assay,P26022,PTX3,Inflammation,B,E50010,FALSE,-9.14501410084475,1698,lod_npx
OID20571,assay,Q03431,PTH1R,Inflammation,B,E50010,FALSE,-2.80526280686755,8608,lod_npx
OID20572,assay,Q9GZT9,EGLN1,Inflammation,B,E50010,FALSE,-2.13726360691888,2454,lod_npx
OID20573,assay,Q9UMR7,CLEC4A,Inflammation,B,E50010,FALSE,-4.79824908614718,1116,lod_npx
OID20574,assay,P13725,OSM,Inflammation,B,E50010,FALSE,-6.48281654329354,670,lod_npx
OID20575,assay,P28845,HSD11B1,Inflammation,B,E50010,FALSE,-5.87660138984742,5316,lod_npx
OID20576,assay,P24394,IL4R,Inflammation,B,E50010,FALSE,-5.44265241378715,830,lod_npx
OID20577,assay,Q9NWZ3,IRAK4,Inflammation,B,E50010,FALSE,-5.46633193586754,1460,lod_npx
